Product_id,Review,Review_rating
659, Duplicate, 1.0 out of 5 stars
659, good quality with very good price, 5.0 out of 5 stars
659, Nice fit and look, 5.0 out of 5 stars
659, Upper material is not Leather, 1.0 out of 5 stars
659, Satisfaction level, 3.0 out of 5 stars
659, Good looking and comfort, 4.0 out of 5 stars
659, Maintain ur quality, 5.0 out of 5 stars
660,Design Flaw,1.0 out of 5 stars
660, Faulty item, 1.0 out of 5 stars
660, Fit is as expected- good product, 5.0 out of 5 stars
660, Beware you won’t get any customer service!!, 1.0 out of 5 stars
660, Love HP, 5.0 out of 5 stars
660, Defected pair of shoes received., 2.0 out of 5 stars
660, defective product sent seems like used product or quality rejected product dispached., 1.0 out of 5 stars
660, Hush puppies is as expected and shown in picture, 4.0 out of 5 stars
660, Check with seller before buying, 3.0 out of 5 stars
660, Not comfortable, 3.0 out of 5 stars
661,Shoes not made with care,2.0 out of 5 stars
661, Total dissatisfaction n highly disappointed hush puppies n cloud tail..., 1.0 out of 5 stars
661, Good Loafers fits well, 5.0 out of 5 stars
661, Not as expected, 1.0 out of 5 stars
661, Absolute filth, 1.0 out of 5 stars
661, Not comfortable, 2.0 out of 5 stars
661, Defective Piece, 1.0 out of 5 stars
661, Tw different colors in one pair of shoe., 1.0 out of 5 stars
661, Item got damaged in week, 1.0 out of 5 stars
661, Just ok, 2.0 out of 5 stars
662,Excellent product,5.0 out of 5 stars
662, Super, 5.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
662, Verified Purchase, 3.0 out of 5 stars
662, Verified Purchase, 5.0 out of 5 stars
663,Best Buy.,4.0 out of 5 stars
663, Thanks Amazon & seller, 5.0 out of 5 stars
663, It is not local shoes Adidas company shoes, 5.0 out of 5 stars
663, Adidas is best company, 5.0 out of 5 stars
663, Superb, 5.0 out of 5 stars
663, Received a used shoes., 1.0 out of 5 stars
663, Fantastic Looks wise . But comfort wise only 2 star ., 3.0 out of 5 stars
663, Worth every single penny ., 5.0 out of 5 stars
663, Read this, 4.0 out of 5 stars
663, Poor quality of tap material, 1.0 out of 5 stars
664,Defective item received,5.0 out of 5 stars
664, Fine, 5.0 out of 5 stars
664, Elegant, 5.0 out of 5 stars
664, Size too small, 2.0 out of 5 stars
664, Very comfortable, 5.0 out of 5 stars
665,Product material not upto the mark??? Is this original product from Hush pappies.,1.0 out of 5 stars
665, Delivered old used shoes, 1.0 out of 5 stars
665, Product doesn't look same as shown in the picture, 1.0 out of 5 stars
665, Good Product only problem is shoelace, 4.0 out of 5 stars
665, Show sole is of Poor Quality, 3.0 out of 5 stars
665, Great formal shoes ever i bought on Amazon, 5.0 out of 5 stars
665, Now I am happy., 3.0 out of 5 stars
665, Very bad experience, 1.0 out of 5 stars
665, Original but old stock, 3.0 out of 5 stars
665, It’s not a great product, 2.0 out of 5 stars
666,Just first impressions,5.0 out of 5 stars
666, Good, 5.0 out of 5 stars
666, Not Good as expected., 3.0 out of 5 stars
666, Ok, 4.0 out of 5 stars
666, Excellent, 5.0 out of 5 stars
666, You should purchase it one no bigger than your feet size, 4.0 out of 5 stars
666, Light & Tight, 3.0 out of 5 stars
666, Perfect 👍, 5.0 out of 5 stars
666, Please don't buy this product. Fake puma shoe with a fake puma logo., 1.0 out of 5 stars
666, Good product, 3.0 out of 5 stars
667,5 stars,5.0 out of 5 stars
667, Best product, 5.0 out of 5 stars
667, Suppar, 5.0 out of 5 stars
667, Nice shoes!!, 5.0 out of 5 stars
667, Nike is always nike, 5.0 out of 5 stars
667, Verified Purchase, 5.0 out of 5 stars
667, Verified Purchase, 5.0 out of 5 stars
668,Value for money and comfort.,5.0 out of 5 stars
668, Just a comfortable shoe...., 5.0 out of 5 stars
668, Great Product, 5.0 out of 5 stars
668, This product is not exchange and.we have waited since 1_week, 3.0 out of 5 stars
668, Light weight & excellent for regular wear or walking., 5.0 out of 5 stars
668, Good buy, 5.0 out of 5 stars
668, Verified Purchase, 3.0 out of 5 stars
669,Manufacturer Box is Damaged were we can't use it again to keep,5.0 out of 5 stars
669, Quality, 5.0 out of 5 stars
669, Looking good, 5.0 out of 5 stars
669, correct size, 4.0 out of 5 stars
669, Awesome, 5.0 out of 5 stars
669, Pooor one, 1.0 out of 5 stars
669, Quality & genuine products 👌, 5.0 out of 5 stars
669, Length is ok but width is so narrow to fit., 2.0 out of 5 stars
669, Very poor variety. Suggest not to buy., 1.0 out of 5 stars
669, Change the product, 1.0 out of 5 stars
670,Value for money,5.0 out of 5 stars
670, Very good shoes, 4.0 out of 5 stars
671,Asics Upcourt 3 badminton shoes,5.0 out of 5 stars
671, Super comfortable & great value, 5.0 out of 5 stars
671, Perfect shoes ..solid quality..ty amazon, 5.0 out of 5 stars
671, Good one for sure, 5.0 out of 5 stars
671, Worth buying, 4.0 out of 5 stars
671, Worth the money., 5.0 out of 5 stars
671, Little large its a Upcourt 3, 4.0 out of 5 stars
671, Thanks Amazon, 4.0 out of 5 stars
671, Excellent, 5.0 out of 5 stars
671, Compact and Comfortable, 5.0 out of 5 stars
672,Good for daily usage,3.0 out of 5 stars
672, The shoe meant for professionals, 4.0 out of 5 stars
672, Best formal shoes, 5.0 out of 5 stars
672, POOR QUALITY, 1.0 out of 5 stars
672, Product Review, 5.0 out of 5 stars
672, Spectacular product., 5.0 out of 5 stars
672, Bad laces, 1.0 out of 5 stars
672, Poor product, 1.0 out of 5 stars
672, Good product bt shoe lashes are damaged., 3.0 out of 5 stars
672, Go for some other design, 2.0 out of 5 stars
673,very comfortable shoes,4.0 out of 5 stars
673, Decent Shoes, 4.0 out of 5 stars
673, मेरे मनपसंद जूते।, 5.0 out of 5 stars
673, Cheap Quality product ….!!!! Rebook Branding missing from shoes, 1.0 out of 5 stars
673, Comfort, 5.0 out of 5 stars
673, Comfortable and soft one, 4.0 out of 5 stars
673, 🤘🏻, 5.0 out of 5 stars
673, Hoax product, 1.0 out of 5 stars
673, Very Comfortable, 5.0 out of 5 stars
673, Good, 5.0 out of 5 stars
674,FAKE HUSH PUPPIES SHOES.,1.0 out of 5 stars
674, FAKE PRODUCE, 1.0 out of 5 stars
674, Use only Hush puppies....., 5.0 out of 5 stars
674, Poor Quality & fake Leather, 1.0 out of 5 stars
674, It was not a correct fit.... ..., 3.0 out of 5 stars
674, Runs small, 3.0 out of 5 stars
674, The Amazon send to me the Copy of the Hush Puppies Shoe.....be aware about such Froud., 1.0 out of 5 stars
674, Not as expected worst exp, 1.0 out of 5 stars
674, Quality not upto the mark, 2.0 out of 5 stars
674, Duplicate shoes.. Soles are changed.. I ..., 1.0 out of 5 stars
675,Yeh Review padh daala toh decision jhingalala,3.0 out of 5 stars
675, Totally Satisfied, 5.0 out of 5 stars
675, Great shoes, 5.0 out of 5 stars
675, It's lucky to be own., 5.0 out of 5 stars
676,We get another size that we ordered,1.0 out of 5 stars
676, Very smooth comfortable no side itching, 5.0 out of 5 stars
676, Large shoe provide, 2.0 out of 5 stars
676, Good product!, 4.0 out of 5 stars
676, As expected, 4.0 out of 5 stars
676, Acsics men's jolt3, 5.0 out of 5 stars
676, Very useful for ankle and knee joint pain, 5.0 out of 5 stars
676, Verified Purchase, 3.0 out of 5 stars
676, Verified Purchase, 5.0 out of 5 stars
676, Verified Purchase, 5.0 out of 5 stars
677,Good shoes !,5.0 out of 5 stars
677, Excellent, 5.0 out of 5 stars
677, Good One, 5.0 out of 5 stars
677, Light weight shoes for walking....amazing look, 5.0 out of 5 stars
678,Fully comfortable,4.0 out of 5 stars
678, Very Heavy & Lovely Shoes, 5.0 out of 5 stars
678, Fits good but not a good product, 1.0 out of 5 stars
678, Updated after 5 months use, 4.0 out of 5 stars
678, Don't thinkJust go for it, 5.0 out of 5 stars
678, Quality is really good. Strong and Sturdy, 5.0 out of 5 stars
678, Good, 5.0 out of 5 stars
678, Nice worth product, 5.0 out of 5 stars
678, For bulky legs and people ..., 4.0 out of 5 stars
678, Woodland is Woodland (no comparison), 4.0 out of 5 stars
679,super shoes at this price.fit and comfortablecoushoning and grip also very good,5.0 out of 5 stars
679, not worth the penny, 3.0 out of 5 stars
679, Goo shoe, 5.0 out of 5 stars
679, Mis fit, 1.0 out of 5 stars
679, Lookwise 50% -50%, 4.0 out of 5 stars
679, G, 5.0 out of 5 stars
679, Duplicate, 1.0 out of 5 stars
679, Perfect products for this price range, 5.0 out of 5 stars
679, Not sure if this is a genuine product., 1.0 out of 5 stars
680,Very bad,1.0 out of 5 stars
680, Recommended product, 5.0 out of 5 stars
680, Good product, 4.0 out of 5 stars
680, Fake adidas shoes, 1.0 out of 5 stars
680, Coooool shoes, 5.0 out of 5 stars
680, Worth it for the money of 1900, 5.0 out of 5 stars
680, Wonderful product, 5.0 out of 5 stars
680, Happy to purchase ✌, 4.0 out of 5 stars
680, Adidas teal sports shoe, 1.0 out of 5 stars
680, awsome shoes, 4.0 out of 5 stars
681,Good shoe for ordinary customers,4.0 out of 5 stars
681, Product awesome but size problem, 5.0 out of 5 stars
681, Only problem is with color., 4.0 out of 5 stars
681, Shoe bite, 1.0 out of 5 stars
681, Don't Buy (Duplicate), 1.0 out of 5 stars
681, Very very geniun product n fast delivery., 5.0 out of 5 stars
681, .Returned the unit. As does not look original, 3.0 out of 5 stars
681, Great 👌👌, 4.0 out of 5 stars
681, 5*****, 5.0 out of 5 stars
681, Shoe Review, 3.0 out of 5 stars
682,Professional & Best Service Amazon,5.0 out of 5 stars
682, Do read this review before purchase, 4.0 out of 5 stars
682, Bad bad pair of shoes ever, 1.0 out of 5 stars
682, Good but definitely not worth the money I paid around 2400 bucks., 3.0 out of 5 stars
682, Comfortable with good quality, 5.0 out of 5 stars
682, I received an used and a damaged product, 2.0 out of 5 stars
682, Very good product very very smooth and strong perfect fit, 5.0 out of 5 stars
682, Perfect shoes and company, 5.0 out of 5 stars
682, No real spring cushion, 3.0 out of 5 stars
682, Its OK product, 1.0 out of 5 stars
683,Total Loss no body helping,1.0 out of 5 stars
683, Uncomfortable to wear, 3.0 out of 5 stars
683, perfect fit, 5.0 out of 5 stars
683, OK ok product., 3.0 out of 5 stars
683, Terrible purchase, 1.0 out of 5 stars
683, Zzzzbaaarddaasssttt, 5.0 out of 5 stars
683, Poor quality, 1.0 out of 5 stars
683, Wow, 5.0 out of 5 stars
683, Consistent Quality !!, 5.0 out of 5 stars
683, Value fr money, 5.0 out of 5 stars
684,Nonsense product,1.0 out of 5 stars
684, Worst shoe to buy, 1.0 out of 5 stars
684, Thanks, 5.0 out of 5 stars
684, Terrible very bad quality, 1.0 out of 5 stars
684, Order Bindas, 5.0 out of 5 stars
684, Takes time but fits like a charm, 5.0 out of 5 stars
684, Good looking, 4.0 out of 5 stars
684, No leather worst product, 1.0 out of 5 stars
684, Ok, 3.0 out of 5 stars
684, Hush Puppies Classic Shoe, 5.0 out of 5 stars
685,Simply wow,5.0 out of 5 stars
685, Good shoes but The fit is too tight., 4.0 out of 5 stars
685, Disappointed, 1.0 out of 5 stars
685, Sole is very soft but not stable as required for good grip., 2.0 out of 5 stars
685, Very good, 5.0 out of 5 stars
685, Superb Item, 5.0 out of 5 stars
685, 5 star, 5.0 out of 5 stars
685, Very nice, 5.0 out of 5 stars
685, perfect, 5.0 out of 5 stars
685, Bad product, 1.0 out of 5 stars
686,best buy,5.0 out of 5 stars
686, Must buy, 5.0 out of 5 stars
686, Nice product 👌, 4.0 out of 5 stars
686, I hate this 😠😠😠😠product, 1.0 out of 5 stars
686, Amazing shoes, 5.0 out of 5 stars
686, Super duper, 5.0 out of 5 stars
686, Good quality, 5.0 out of 5 stars
686, Shoes, 5.0 out of 5 stars
686, Puma unisex badminton shoes, 5.0 out of 5 stars
686, Size problem, 3.0 out of 5 stars
687,Value for money,5.0 out of 5 stars
687, nice, 5.0 out of 5 stars
687, 🤫, 5.0 out of 5 stars
687, Nice shoe, 5.0 out of 5 stars
688,Revised after 10 Months,2.0 out of 5 stars
688, Very comfortable shoes, 5.0 out of 5 stars
688, Comfortable, 4.0 out of 5 stars
688, Keep it up Amazon., 4.0 out of 5 stars
688, Performance shoes rather than styling, 4.0 out of 5 stars
688, Amazing quality, 5.0 out of 5 stars
688, Comfortable., 5.0 out of 5 stars
688, Very Comfortable Shoes., 5.0 out of 5 stars
688, Same as pic, 5.0 out of 5 stars
688, Loved the shoes, 5.0 out of 5 stars
689,Not recommended for running purpose good for Casual use.,3.0 out of 5 stars
689, Value for money, 5.0 out of 5 stars
689, Good product but shoe box not upto the mark, 5.0 out of 5 stars
689, Quality product, 5.0 out of 5 stars
689, On smaller size, 4.0 out of 5 stars
689, Product is fine the packaging is bad., 4.0 out of 5 stars
689, Half a size narrow., 4.0 out of 5 stars
689, Best shoe from adidas in this price range, 5.0 out of 5 stars
689, Feeling bad with product's quality, 1.0 out of 5 stars
689, Superb shape great Light Grey shade., 5.0 out of 5 stars
690,Bad quality high prices...runs low size,1.0 out of 5 stars
690, Really good product, 4.0 out of 5 stars
690, Don’t buy, 1.0 out of 5 stars
690, Nic Shoes.., 4.0 out of 5 stars
690, Points to ponder, 3.0 out of 5 stars
690, Product detail, 1.0 out of 5 stars
690, Not good, 1.0 out of 5 stars
690, Great choice for long run, 5.0 out of 5 stars
690, Excellent, 5.0 out of 5 stars
690, Bad product delivered., 1.0 out of 5 stars
691,good product,4.0 out of 5 stars
691, Superb, 5.0 out of 5 stars
691, Torn shoes witjin two months, 1.0 out of 5 stars
691, Very good item, 5.0 out of 5 stars
691, Good, 4.0 out of 5 stars
691, Unsatisfactory adidas men's shoes, 4.0 out of 5 stars
691, Best fit and light weight shoes which can be used for all health fitness activities, 5.0 out of 5 stars
691, Nice product, 4.0 out of 5 stars
691, nice product, 5.0 out of 5 stars
691, Worst.Duplicate product.dont buy, 1.0 out of 5 stars
692,Nc,5.0 out of 5 stars
692, Plastic shoes, 1.0 out of 5 stars
692, Exchange or return, 1.0 out of 5 stars
692, Looks amazing, 5.0 out of 5 stars
692, Fine product!, 4.0 out of 5 stars
692, I liked it, 5.0 out of 5 stars
692, Not satisfied with the product, 2.0 out of 5 stars
692, Ok no bad product, 3.0 out of 5 stars
692, Excellent 👍👍, 4.0 out of 5 stars
692, Wasted, 1.0 out of 5 stars
693,Sketchers Go walkwans you to really walk more...,4.0 out of 5 stars
693, I request for replacement after proper quality check, 2.0 out of 5 stars
693, Walk like a breeze, 5.0 out of 5 stars
693, COMFORTABLE BUT NOT WORTH THE PRICE, 3.0 out of 5 stars
693, Very Good Shoes., 5.0 out of 5 stars
693, Good comfortable shoe., 5.0 out of 5 stars
693, Highly comfortable, 3.0 out of 5 stars
693, Little larger than normal. Limited support from seller., 1.0 out of 5 stars
693, Excellent item..., 5.0 out of 5 stars
693, SKETCHERS MEN GO WALK, 5.0 out of 5 stars
694,Nice,5.0 out of 5 stars
694, Best, 4.0 out of 5 stars
694, Good, 4.0 out of 5 stars
695,This product is a fake.,1.0 out of 5 stars
695, Thanku Amzon, 5.0 out of 5 stars
695, Verified Purchase, 5.0 out of 5 stars
695, Verified Purchase, 5.0 out of 5 stars
695, Verified Purchase, 3.0 out of 5 stars
696,Maintenance,3.0 out of 5 stars
697,Verified Purchase,1.0 out of 5 stars
697, Verified Purchase, 3.0 out of 5 stars
697, Verified Purchase, 4.0 out of 5 stars
697, Verified Purchase, 4.0 out of 5 stars
697, Verified Purchase, 4.0 out of 5 stars
697, Verified Purchase, 4.0 out of 5 stars
697, Verified Purchase, 5.0 out of 5 stars
697, Verified Purchase, 5.0 out of 5 stars
697, Verified Purchase, 5.0 out of 5 stars
697, Verified Purchase, 5.0 out of 5 stars
698,Most comfortable shoes by Puma,5.0 out of 5 stars
698, Can't trust the seller... Dont go for this seller, 1.0 out of 5 stars
698, i like it, 5.0 out of 5 stars
698, Width wise way too small and really difficult to get your feet in., 2.0 out of 5 stars
698, Light and comfortable., 5.0 out of 5 stars
698, VERY VERY NICE PRODUCT, 5.0 out of 5 stars
698, Amazing product by puma, 5.0 out of 5 stars
698, Perfect, 5.0 out of 5 stars
698, Trust issue with Amazon I think the product is duplicate if it is original The quality not justified, 2.0 out of 5 stars
698, Timely delivered, 4.0 out of 5 stars
699,You guys gonna love this product,5.0 out of 5 stars
699, Adidas lover, 5.0 out of 5 stars
699, Honest Review, 4.0 out of 5 stars
699, Good, 4.0 out of 5 stars
699, It’s duplicate... 2nd copy!!, 1.0 out of 5 stars
699, Good shoe good cushioning, 5.0 out of 5 stars
699, Don’t purchase it, 2.0 out of 5 stars
699, Loved it, 4.0 out of 5 stars
699, Value for money, 5.0 out of 5 stars
699, Tampered Packaging, 1.0 out of 5 stars
700,Worth the money,5.0 out of 5 stars
700, Good Shoes Awesome Traction, 4.0 out of 5 stars
700, Very good, 5.0 out of 5 stars
700, Look don't think twice go for it, 4.0 out of 5 stars
700, Very comfortable, 5.0 out of 5 stars
700, Best till now, 5.0 out of 5 stars
700, Most comfy shoes I have ever purchased, 5.0 out of 5 stars
700, Quality is not Good, 1.0 out of 5 stars
700, Good, 4.0 out of 5 stars
700, Really Comfortable. Just go for it....., 5.0 out of 5 stars
701,Satisfied 😃😍,5.0 out of 5 stars
701, Nice one, 4.0 out of 5 stars
701, Awesome Shoes!!, 5.0 out of 5 stars
701, It is so comfortable and there no any problem, 5.0 out of 5 stars
701, Only the best!, 5.0 out of 5 stars
701, dont buy, 1.0 out of 5 stars
701, Fake product, 1.0 out of 5 stars
701, Looks gud but ...., 1.0 out of 5 stars
701, Trekking or harsh roads? Nothing for this shoes, 5.0 out of 5 stars
701, Good to received in time I'm worry about the leather quality....., 4.0 out of 5 stars
702,Solid product for 1.8k,5.0 out of 5 stars
702, Best in the industry quality, 4.0 out of 5 stars
702, Quality is nice only issue is the shoe is a bit tight ..., 4.0 out of 5 stars
702, First of all its 100% original Quality is good tuff soul And bit heavier due to its soul, 4.0 out of 5 stars
702, Value for 💰 Money, 5.0 out of 5 stars
702, Good product go for it., 5.0 out of 5 stars
702, sturdy shoes a bit on the heavier side compared ..., 4.0 out of 5 stars
702, Go by it's looks you will start loving it!, 4.0 out of 5 stars
702, DUPALICATE SHOEH, 1.0 out of 5 stars
702, Excellent pair of shoes by Adidas after a long time at competitive price, 5.0 out of 5 stars
703,For wide foot ..go for it.,5.0 out of 5 stars
703, Verified Purchase, 5.0 out of 5 stars
703, Verified Purchase, 1.0 out of 5 stars
703, Verified Purchase, 2.0 out of 5 stars
703, Verified Purchase, 5.0 out of 5 stars
703, Verified Purchase, 5.0 out of 5 stars
703, Verified Purchase, 5.0 out of 5 stars
703, Report abuse, 5.0 out of 5 stars
703, Verified Purchase, 5.0 out of 5 stars
703, Verified Purchase, 5.0 out of 5 stars
704,Report abuse,4.0 out of 5 stars
704, Verified Purchase, 1.0 out of 5 stars
705,Comfortable an light weight.,5.0 out of 5 stars
705, Amazing, 5.0 out of 5 stars
705, Comfort smart durable, 5.0 out of 5 stars
705, Kindly arrange a Return asap ., 5.0 out of 5 stars
705, Clarks never lets you down as always amazing product 👌., 5.0 out of 5 stars
706,Not a good running shoes,1.0 out of 5 stars
706, Kind of Fake it seems, 1.0 out of 5 stars
706, Worst quality, 2.0 out of 5 stars
706, Very comfortable Light perfect as per size., 5.0 out of 5 stars
706, Always good quality from NB, 5.0 out of 5 stars
706, Verified Purchase, 4.0 out of 5 stars
706, Report abuse, 5.0 out of 5 stars
706, Report abuse, 5.0 out of 5 stars
706, Verified Purchase, 4.0 out of 5 stars
706, Report abuse, 5.0 out of 5 stars
707,Hard sole!,3.0 out of 5 stars
707, Fake product, 1.0 out of 5 stars
707, poor quality, 3.0 out of 5 stars
707, Verified Purchase, 5.0 out of 5 stars
707, Verified Purchase, 2.0 out of 5 stars
707, Verified Purchase, 5.0 out of 5 stars
707, Verified Purchase, 4.0 out of 5 stars
708,Good shoes missing insole,4.0 out of 5 stars
708, shole modium flexible overall good, 4.0 out of 5 stars
708, Very good comport, 4.0 out of 5 stars
708, Very good, 5.0 out of 5 stars
708, 😍😍😍😍😍😍😍😍😍😍😍😍, 5.0 out of 5 stars
708, Not a comfortable, 2.0 out of 5 stars
708, Awesome, 5.0 out of 5 stars
708, best best, 5.0 out of 5 stars
708, Awsm, 5.0 out of 5 stars
708, Good product, 5.0 out of 5 stars
709,Nice product with this price,4.0 out of 5 stars
709, Fake, 1.0 out of 5 stars
709, Great product, 5.0 out of 5 stars
709, WORST shoes to PLAY in! Don’t buy them., 1.0 out of 5 stars
709, Unhappy with the packing, 4.0 out of 5 stars
709, Good shoes at right price, 5.0 out of 5 stars
709, Not as expected., 3.0 out of 5 stars
709, Not suitable for running even., 1.0 out of 5 stars
709, Compromised with quality.!, 3.0 out of 5 stars
709, value for money, 5.0 out of 5 stars
710,Beautiful shoes but toooo old stock.,4.0 out of 5 stars
710, One Leather Piece Shoe Pair- WONDERFUL, 5.0 out of 5 stars
710, Good buy, 5.0 out of 5 stars
710, Review, 3.0 out of 5 stars
710, Shoes Colour has received different as in photo., 3.0 out of 5 stars
710, Nic product, 5.0 out of 5 stars
710, Super, 4.0 out of 5 stars
710, Quality Product, 5.0 out of 5 stars
710, जूता खराब हो गया, 1.0 out of 5 stars
710, Excellent, 5.0 out of 5 stars
711,One of the best product of campus,5.0 out of 5 stars
711, Great Shoes, 5.0 out of 5 stars
711, Very nice & comfortable, 4.0 out of 5 stars
711, Comfortable Shoes!! Surprised with the air turbo support!!!, 5.0 out of 5 stars
711, Product code doesn't matched, 1.0 out of 5 stars
711, not same as in photo, 1.0 out of 5 stars
711, AMAZING SHOES AT MOST ECONOMICAL PRICE POINT.MADE IN INDIA., 5.0 out of 5 stars
711, I'm not satisfied, 1.0 out of 5 stars
711, lovely, 5.0 out of 5 stars
711, Worth to buy, 5.0 out of 5 stars
712,Worth the buy!,4.0 out of 5 stars
712, Great finished product, 5.0 out of 5 stars
712, It's a luxurious treat, 5.0 out of 5 stars
712, Elegant, 5.0 out of 5 stars
712, Great Product Finish and Fitting, 5.0 out of 5 stars
712, Best shoe in looks. Except the slow makes sounds., 3.0 out of 5 stars
713,Seems to be fake,2.0 out of 5 stars
713, Must go for it....., 5.0 out of 5 stars
713, Very poor product, 1.0 out of 5 stars
713, Looks duplicate, 2.0 out of 5 stars
713, No foam, 4.0 out of 5 stars
713, Must buy, 4.0 out of 5 stars
713, Many Problem Shoe, 1.0 out of 5 stars
713, Fake Product, 1.0 out of 5 stars
713, Nice and Comfortable and definitely not fake., 4.0 out of 5 stars
713, CAREFUL WHAT YOU ORDER FOR., 2.0 out of 5 stars
714,Wrong color & looks old,1.0 out of 5 stars
714, A good buy!, 5.0 out of 5 stars
714, Good product, 5.0 out of 5 stars
714, Excellent product, 5.0 out of 5 stars
714, Extremely comfortable pair of shoes, 5.0 out of 5 stars
714, Premium Quality  Love Hush puppies, 5.0 out of 5 stars
714, Excellent shoes, 5.0 out of 5 stars
714, Great buy, 4.0 out of 5 stars
714, Sole fat gya in single use, 1.0 out of 5 stars
714, Nice shoes, 5.0 out of 5 stars
715,Size not perfect,3.0 out of 5 stars
715, Very cool product, 4.0 out of 5 stars
715, Pathetic, 1.0 out of 5 stars
715, Not a good choice from amazon seller, 2.0 out of 5 stars
715, good quality shoes, 5.0 out of 5 stars
715, Good product, 4.0 out of 5 stars
715, Size not genuine, 1.0 out of 5 stars
715, Wrong product size, 1.0 out of 5 stars
715, Comfortable and perfect size, 5.0 out of 5 stars
715, Good, 5.0 out of 5 stars
716,if your feet number is 9 you need to take 11,5.0 out of 5 stars
716, Not orginal adidas, 1.0 out of 5 stars
716, Order true to size if available., 4.0 out of 5 stars
716, Very good quality of sports shoes., 5.0 out of 5 stars
716, Not good for broad feet, 5.0 out of 5 stars
716, Very good, 4.0 out of 5 stars
716, Very good, 5.0 out of 5 stars
716, Verified Purchase, 5.0 out of 5 stars
716, Verified Purchase, 5.0 out of 5 stars
716, Verified Purchase, 5.0 out of 5 stars
717,Superb,5.0 out of 5 stars
717, Good, 5.0 out of 5 stars
717, Worth buying, 5.0 out of 5 stars
717, Very nice, 4.0 out of 5 stars
718,Not genuine product.. 100% fake fake fake,1.0 out of 5 stars
718, Not Worth, 1.0 out of 5 stars
718, Classy shoe, 5.0 out of 5 stars
718, Best in segment, 5.0 out of 5 stars
718, Real leather shoe with leather sole, 4.0 out of 5 stars
719,Finding out with security..,1.0 out of 5 stars
719, Not bad, 4.0 out of 5 stars
719, Copa, 5.0 out of 5 stars
719, Very good..., 5.0 out of 5 stars
719, Adidas Copa 21.4, 5.0 out of 5 stars
719, Good, 5.0 out of 5 stars
720,Wrong sizing info,4.0 out of 5 stars
720, Size Wrongly Listed, 3.0 out of 5 stars
720, Worth the money, 5.0 out of 5 stars
720, It's good, 4.0 out of 5 stars
720, Comfortable but little small than Nike and Adidas, 4.0 out of 5 stars
720, Awesome, 5.0 out of 5 stars
720, Nice 👍👍, 5.0 out of 5 stars
720, Verified Purchase, 1.0 out of 5 stars
720, Verified Purchase, 5.0 out of 5 stars
720, Verified Purchase, 5.0 out of 5 stars
721,Average quality shoe,3.0 out of 5 stars
721, Fake Product, 1.0 out of 5 stars
721, Because not branded thats copy, 1.0 out of 5 stars
722,Wrong color received,1.0 out of 5 stars
722, good shoes, 4.0 out of 5 stars
722, Very comfortable, 5.0 out of 5 stars
723,Satisfied,5.0 out of 5 stars
723, I love redchief, 4.0 out of 5 stars
723, Support India, 1.0 out of 5 stars
724,Color of the shoes is neon.,4.0 out of 5 stars
724, Value of money 🤑💰💰, 5.0 out of 5 stars
724, THA BEST, 5.0 out of 5 stars
725,Buy from exclusive store only,2.0 out of 5 stars
725, Awesome, 5.0 out of 5 stars
725, Verified Purchase, 5.0 out of 5 stars
725, Verified Purchase, 5.0 out of 5 stars
725, Verified Purchase, 2.0 out of 5 stars
725, Verified Purchase, 5.0 out of 5 stars
725, Verified Purchase, 5.0 out of 5 stars
725, Verified Purchase, 5.0 out of 5 stars
725, Verified Purchase, 5.0 out of 5 stars
725, Report abuse, 5.0 out of 5 stars
726,Sole is coming off,1.0 out of 5 stars
726, Best comfortable, 5.0 out of 5 stars
726, Good, 4.0 out of 5 stars
726, 👎, 2.0 out of 5 stars
726, not upto the expectation, 2.0 out of 5 stars
726, Asics rocks, 5.0 out of 5 stars
726, Good quality shoes!, 4.0 out of 5 stars
726, Amazing design of this shoe, 5.0 out of 5 stars
726, Good performance shoe, 5.0 out of 5 stars
726, old model shoes and smaller size, 4.0 out of 5 stars
727,Excellent product,5.0 out of 5 stars
727, product review, 1.0 out of 5 stars
727, Awesome, 4.0 out of 5 stars
727, Nice and comfortable, 5.0 out of 5 stars
727, Nice Product But came in open packing, 4.0 out of 5 stars
727, Overpriced for the quality and much hoped with digital ads, 3.0 out of 5 stars
727, Suppppprrr.. Nice . paisa vasul material.., 5.0 out of 5 stars
727, GREAT PRODUCT GREAT PRICE BYE DONT WORRY, 5.0 out of 5 stars
727, Good quality, 4.0 out of 5 stars
727, Size fit is not as per expectation a bit larger, 2.0 out of 5 stars
728,Original,5.0 out of 5 stars
728, Good, 4.0 out of 5 stars
729,Very good quality and worth buying.,5.0 out of 5 stars
729, Bed, 1.0 out of 5 stars
729, Good, 4.0 out of 5 stars
729, Worth for money, 5.0 out of 5 stars
730,Good product,5.0 out of 5 stars
730, Nice product, 5.0 out of 5 stars
730, Excellent Quality, 5.0 out of 5 stars
731,Awesome,4.0 out of 5 stars
731, wrong fake shoe, 1.0 out of 5 stars
731, Copy fake product don't buy it, 1.0 out of 5 stars
731, Just love it, 5.0 out of 5 stars
731, Fitted and comfortable as expected but gave shoe bites., 5.0 out of 5 stars
